name,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,target
ACP_positive_609,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,1
ACP_positive_610,0.45,0.05,0.15,0.025,0.325,1
ACP_positive_611,0.2352941176470588,0.2352941176470588,0.4705882352941176,0.0,0.0588235294117647,1
ACP_positive_612,0.5416666666666666,0.0833333333333333,0.1666666666666666,0.0,0.2083333333333333,1
ACP_positive_613,0.6875,0.0625,0.125,0.0625,0.0625,1
ACP_positive_614,0.4444444444444444,0.037037037037037,0.4074074074074074,0.0,0.1111111111111111,1
ACP_positive_615,0.3809523809523809,0.0476190476190476,0.3333333333333333,0.0,0.238095238095238,1
ACP_positive_616,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,1
ACP_positive_617,0.2941176470588235,0.0588235294117647,0.2352941176470588,0.0588235294117647,0.3529411764705882,1
ACP_positive_618,0.5,0.125,0.1666666666666666,0.0,0.2083333333333333,1
ACP_positive_619,0.6,0.0666666666666666,0.2,0.0,0.1333333333333333,1
ACP_positive_620,0.4117647058823529,0.1176470588235294,0.2941176470588235,0.0,0.1764705882352941,1
ACP_positive_621,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_622,0.4642857142857143,0.1071428571428571,0.2142857142857142,0.0,0.2142857142857142,1
ACP_positive_623,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_624,0.6666666666666666,0.0,0.0952380952380952,0.0,0.238095238095238,1
ACP_positive_625,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,1
ACP_positive_626,0.5294117647058824,0.1176470588235294,0.0588235294117647,0.0,0.2941176470588235,1
ACP_positive_627,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.0,0.0,1
ACP_positive_628,0.2857142857142857,0.2142857142857142,0.4285714285714285,0.0,0.0714285714285714,1
ACP_positive_629,0.5652173913043478,0.0434782608695652,0.391304347826087,0.0,0.0,1
ACP_positive_630,0.5333333333333333,0.0333333333333333,0.1333333333333333,0.0333333333333333,0.2666666666666666,1
ACP_positive_631,0.2413793103448276,0.1034482758620689,0.0344827586206896,0.0344827586206896,0.5862068965517241,1
ACP_positive_632,0.2941176470588235,0.2352941176470588,0.4117647058823529,0.0,0.0588235294117647,1
ACP_positive_633,0.5652173913043478,0.0434782608695652,0.391304347826087,0.0,0.0,1
ACP_positive_634,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_635,0.52,0.12,0.16,0.04,0.16,1
ACP_positive_636,0.5384615384615384,0.1538461538461538,0.3076923076923077,0.0,0.0,1
ACP_positive_637,0.6,0.1,0.3,0.0,0.0,1
ACP_positive_638,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.4615384615384615,1
ACP_positive_639,0.2758620689655172,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.5517241379310345,1
ACP_positive_640,0.3636363636363636,0.1590909090909091,0.1590909090909091,0.0681818181818181,0.25,1
ACP_positive_641,0.5625,0.0625,0.375,0.0,0.0,1
ACP_positive_642,0.52,0.08,0.16,0.04,0.2,1
ACP_positive_643,0.3333333333333333,0.0666666666666666,0.1,0.0333333333333333,0.4666666666666667,1
ACP_positive_644,0.5384615384615384,0.1538461538461538,0.0769230769230769,0.0,0.2307692307692307,1
ACP_positive_645,0.2894736842105263,0.0789473684210526,0.1578947368421052,0.0263157894736842,0.4473684210526316,1
ACP_positive_646,0.2888888888888888,0.0666666666666666,0.3111111111111111,0.0444444444444444,0.2888888888888888,1
ACP_positive_647,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0,1
ACP_positive_648,0.6,0.0666666666666666,0.3333333333333333,0.0,0.0,1
ACP_positive_649,0.4285714285714285,0.1142857142857142,0.2285714285714285,0.0285714285714285,0.2,1
ACP_positive_650,0.4583333333333333,0.0833333333333333,0.2083333333333333,0.0,0.25,1
ACP_positive_651,0.3571428571428571,0.1428571428571428,0.0714285714285714,0.0357142857142857,0.3928571428571428,1
ACP_positive_652,0.5789473684210527,0.0526315789473684,0.3684210526315789,0.0,0.0,1
ACP_positive_653,0.5769230769230769,0.1153846153846153,0.1538461538461538,0.0,0.1538461538461538,1
ACP_positive_654,0.5714285714285714,0.0476190476190476,0.3809523809523809,0.0,0.0,1
ACP_positive_655,0.2826086956521739,0.0434782608695652,0.1304347826086956,0.0217391304347826,0.5217391304347826,1
ACP_positive_656,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.0,0.0,1
ACP_positive_657,0.6,0.1,0.3,0.0,0.0,1
ACP_positive_658,0.4285714285714285,0.0357142857142857,0.2142857142857142,0.0714285714285714,0.25,1
ACP_positive_659,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_660,0.631578947368421,0.0526315789473684,0.3157894736842105,0.0,0.0,1
ACP_positive_661,0.4848484848484848,0.0303030303030303,0.3939393939393939,0.0303030303030303,0.0606060606060606,1
ACP_positive_662,0.5,0.0833333333333333,0.4166666666666667,0.0,0.0,1
ACP_positive_663,0.25,0.0,0.0,0.75,0.0,1
ACP_positive_664,0.5333333333333333,0.0666666666666666,0.3333333333333333,0.0,0.0666666666666666,1
ACP_positive_665,0.25,0.125,0.25,0.0625,0.3125,1
ACP_positive_666,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.0,0.0555555555555555,1
ACP_positive_667,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,1
ACP_positive_668,0.7142857142857143,0.0357142857142857,0.1428571428571428,0.0,0.1071428571428571,1
ACP_positive_669,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.0,0.0555555555555555,1
ACP_positive_670,0.2391304347826087,0.0652173913043478,0.1956521739130435,0.0434782608695652,0.4565217391304347,1
ACP_positive_671,0.3529411764705882,0.1176470588235294,0.2352941176470588,0.0,0.2941176470588235,1
ACP_positive_672,0.2972972972972973,0.1081081081081081,0.2432432432432432,0.027027027027027,0.3243243243243243,1
ACP_positive_673,0.5,0.15,0.15,0.0,0.2,1
ACP_positive_674,0.2222222222222222,0.0,0.3333333333333333,0.0,0.4444444444444444,1
ACP_positive_675,0.6923076923076923,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,1
ACP_positive_676,0.3103448275862069,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.5862068965517241,1
ACP_positive_677,0.6875,0.0625,0.25,0.0,0.0,1
ACP_positive_678,0.3076923076923077,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.1538461538461538,1
ACP_positive_679,0.3888888888888889,0.0,0.4444444444444444,0.0,0.1666666666666666,1
ACP_positive_680,0.6,0.0,0.4,0.0,0.0,1
ACP_positive_681,0.2592592592592592,0.1851851851851851,0.2592592592592592,0.074074074074074,0.2222222222222222,1
ACP_positive_682,0.2439024390243902,0.1951219512195122,0.1707317073170731,0.073170731707317,0.3170731707317073,1
ACP_positive_683,0.5416666666666666,0.0833333333333333,0.1666666666666666,0.0,0.2083333333333333,1
ACP_positive_684,0.3513513513513513,0.1621621621621621,0.3513513513513513,0.027027027027027,0.1081081081081081,1
ACP_positive_685,0.3888888888888889,0.1666666666666666,0.3888888888888889,0.0,0.0555555555555555,1
ACP_positive_686,0.5333333333333333,0.0666666666666666,0.3333333333333333,0.0,0.0666666666666666,1
ACP_positive_687,0.2826086956521739,0.0652173913043478,0.2608695652173913,0.0652173913043478,0.3260869565217391,1
ACP_positive_688,0.5238095238095238,0.0952380952380952,0.0952380952380952,0.0,0.2857142857142857,1
ACP_negative_1,0.5384615384615384,0.0769230769230769,0.3846153846153846,0.0,0.0,0
ACP_negative_2,0.3939393939393939,0.0909090909090909,0.1515151515151515,0.0606060606060606,0.303030303030303,0
ACP_negative_3,0.75,0.0625,0.0625,0.0,0.125,0
ACP_negative_4,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0
ACP_negative_5,0.3636363636363636,0.0606060606060606,0.1515151515151515,0.0606060606060606,0.3636363636363636,0
ACP_negative_6,0.3055555555555556,0.0555555555555555,0.1944444444444444,0.0277777777777777,0.4166666666666667,0
ACP_negative_7,0.425,0.1,0.125,0.025,0.325,0
ACP_negative_8,0.6666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.1666666666666666,0
ACP_negative_9,0.52,0.08,0.24,0.0,0.16,0
ACP_negative_10,0.5135135135135135,0.054054054054054,0.2702702702702703,0.081081081081081,0.081081081081081,0
ACP_negative_11,0.25,0.0681818181818181,0.3181818181818182,0.0909090909090909,0.2727272727272727,0
ACP_negative_12,0.15,0.2,0.45,0.0,0.2,0
ACP_negative_13,0.4736842105263157,0.0526315789473684,0.0,0.0526315789473684,0.4210526315789473,0
ACP_negative_14,0.5294117647058824,0.0588235294117647,0.2352941176470588,0.0588235294117647,0.1176470588235294,0
ACP_negative_15,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0
ACP_negative_16,0.6363636363636364,0.0303030303030303,0.1515151515151515,0.0303030303030303,0.1515151515151515,0
ACP_negative_17,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0
ACP_negative_18,0.5416666666666666,0.0416666666666666,0.125,0.1666666666666666,0.125,0
ACP_negative_19,0.5142857142857142,0.0571428571428571,0.2571428571428571,0.0857142857142857,0.0857142857142857,0
ACP_negative_20,0.2777777777777778,0.0833333333333333,0.1666666666666666,0.0,0.4722222222222222,0
ACP_negative_21,0.2391304347826087,0.0652173913043478,0.2826086956521739,0.108695652173913,0.3043478260869565,0
ACP_negative_22,0.7142857142857143,0.0,0.1428571428571428,0.0,0.1428571428571428,0
ACP_negative_23,0.3783783783783784,0.081081081081081,0.081081081081081,0.2432432432432432,0.2162162162162162,0
ACP_negative_24,0.4848484848484848,0.0,0.1212121212121212,0.0303030303030303,0.3636363636363636,0
ACP_negative_25,0.5405405405405406,0.054054054054054,0.1891891891891892,0.0,0.2162162162162162,0
ACP_negative_26,0.2727272727272727,0.1363636363636363,0.0909090909090909,0.0,0.5,0
ACP_negative_27,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,0
ACP_negative_28,0.3823529411764705,0.0,0.1176470588235294,0.0,0.5,0
ACP_negative_29,0.3,0.05,0.25,0.0,0.4,0
ACP_negative_30,0.4523809523809524,0.0476190476190476,0.0714285714285714,0.0238095238095238,0.4047619047619047,0
ACP_negative_31,0.2142857142857142,0.1666666666666666,0.238095238095238,0.0476190476190476,0.3333333333333333,0
ACP_negative_32,0.5,0.0833333333333333,0.1666666666666666,0.0,0.25,0
ACP_negative_33,0.3571428571428571,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.2857142857142857,0
ACP_negative_34,0.5217391304347826,0.0434782608695652,0.1956521739130435,0.0869565217391304,0.1521739130434782,0
ACP_negative_35,0.6666666666666666,0.0476190476190476,0.1428571428571428,0.0,0.1428571428571428,0
ACP_negative_36,0.5454545454545454,0.0,0.3636363636363636,0.0,0.0909090909090909,0
ACP_negative_37,0.5,0.0,0.1785714285714285,0.1071428571428571,0.2142857142857142,0
ACP_negative_38,0.625,0.0416666666666666,0.125,0.0,0.2083333333333333,0
ACP_negative_39,0.6428571428571429,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,0
ACP_negative_40,0.3404255319148936,0.0851063829787234,0.1276595744680851,0.1063829787234042,0.3404255319148936,0
ACP_negative_41,0.6428571428571429,0.0,0.2142857142857142,0.0,0.1428571428571428,0
ACP_negative_42,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0
ACP_negative_43,0.5483870967741935,0.032258064516129,0.1935483870967742,0.0967741935483871,0.1290322580645161,0
ACP_negative_44,0.3125,0.25,0.375,0.0,0.0625,0
ACP_negative_45,0.35,0.15,0.1,0.1,0.3,0
ACP_negative_46,0.3666666666666666,0.0666666666666666,0.1,0.0333333333333333,0.4333333333333333,0
ACP_negative_47,0.1276595744680851,0.0851063829787234,0.2340425531914893,0.1276595744680851,0.425531914893617,0
ACP_negative_48,0.5675675675675675,0.027027027027027,0.1891891891891892,0.054054054054054,0.1621621621621621,0
ACP_negative_49,0.3809523809523809,0.1428571428571428,0.1904761904761904,0.0,0.2857142857142857,0
ACP_negative_50,0.3888888888888889,0.1111111111111111,0.1666666666666666,0.0555555555555555,0.2777777777777778,0
ACP_negative_51,0.5,0.0,0.3333333333333333,0.0,0.1666666666666666,0
ACP_negative_52,0.2352941176470588,0.1176470588235294,0.2352941176470588,0.088235294117647,0.3235294117647059,0
ACP_negative_53,0.5333333333333333,0.1333333333333333,0.3333333333333333,0.0,0.0,0
ACP_negative_54,0.5,0.0,0.1,0.0,0.4,0
ACP_negative_55,0.2962962962962963,0.1111111111111111,0.1481481481481481,0.0,0.4444444444444444,0
ACP_negative_56,0.5,0.0,0.1666666666666666,0.0,0.3333333333333333,0
ACP_negative_57,0.2272727272727272,0.1363636363636363,0.0454545454545454,0.0,0.5909090909090909,0
ACP_negative_58,0.1875,0.21875,0.09375,0.0,0.5,0
ACP_negative_59,0.7142857142857143,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0
ACP_negative_60,0.4285714285714285,0.1428571428571428,0.0952380952380952,0.0,0.3333333333333333,0
ACP_negative_61,0.3478260869565217,0.1304347826086956,0.3478260869565217,0.1304347826086956,0.0434782608695652,0
ACP_negative_62,0.6875,0.0,0.1875,0.125,0.0,0
ACP_negative_63,0.0,0.5,0.5,0.0,0.0,0
ACP_negative_64,0.1702127659574468,0.1702127659574468,0.2978723404255319,0.0425531914893617,0.3191489361702128,0
ACP_negative_65,0.5454545454545454,0.0,0.1515151515151515,0.0303030303030303,0.2727272727272727,0
ACP_negative_66,0.5,0.1428571428571428,0.1428571428571428,0.0,0.2142857142857142,0
ACP_negative_67,0.52,0.04,0.16,0.08,0.2,0
ACP_negative_68,0.3333333333333333,0.1,0.1666666666666666,0.0333333333333333,0.3666666666666666,0
ACP_negative_69,0.5833333333333334,0.0,0.4166666666666667,0.0,0.0,0
ACP_negative_70,0.4375,0.125,0.3125,0.0,0.125,0
ACP_negative_71,0.5384615384615384,0.2307692307692307,0.1538461538461538,0.0,0.0769230769230769,0
ACP_negative_72,0.3461538461538461,0.0,0.4615384615384615,0.1153846153846153,0.0769230769230769,0
ACP_negative_73,0.5714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.1428571428571428,0
ACP_negative_74,0.6428571428571429,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,0
ACP_negative_75,0.3414634146341463,0.048780487804878,0.1707317073170731,0.0,0.4390243902439024,0
ACP_negative_76,0.25,0.2,0.4,0.0,0.15,0
ACP_negative_77,0.3870967741935484,0.0967741935483871,0.1935483870967742,0.064516129032258,0.2580645161290322,0
ACP_negative_78,0.3142857142857143,0.0857142857142857,0.2571428571428571,0.0571428571428571,0.2857142857142857,0
ACP_negative_79,0.5,0.0,0.2272727272727272,0.0454545454545454,0.2272727272727272,0
ACP_negative_80,0.3863636363636363,0.0227272727272727,0.1363636363636363,0.1363636363636363,0.3181818181818182,0
ACP_negative_81,0.2608695652173913,0.0434782608695652,0.1739130434782608,0.0434782608695652,0.4782608695652174,0
ACP_negative_82,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.0,0.5217391304347826,0
ACP_negative_83,0.3023255813953488,0.1395348837209302,0.1162790697674418,0.0232558139534883,0.4186046511627907,0
ACP_negative_84,0.53125,0.0625,0.09375,0.03125,0.28125,0
ACP_negative_85,0.36,0.08,0.4,0.04,0.12,0
ACP_negative_86,0.5238095238095238,0.0476190476190476,0.1428571428571428,0.0952380952380952,0.1904761904761904,0
ACP_negative_87,0.6666666666666666,0.0476190476190476,0.0952380952380952,0.0,0.1904761904761904,0
ACP_negative_88,0.1764705882352941,0.1764705882352941,0.4117647058823529,0.0,0.2352941176470588,0
ACP_negative_89,0.3333333333333333,0.1333333333333333,0.2,0.0666666666666666,0.2666666666666666,0
ACP_negative_90,0.5,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0714285714285714,0
ACP_negative_91,0.4166666666666667,0.1666666666666666,0.2083333333333333,0.0416666666666666,0.1666666666666666,0
ACP_negative_92,0.4827586206896552,0.0,0.1379310344827586,0.0344827586206896,0.3448275862068966,0
ACP_negative_93,0.6666666666666666,0.0,0.0555555555555555,0.1111111111111111,0.1666666666666666,0
ACP_negative_94,0.3076923076923077,0.0384615384615384,0.0384615384615384,0.1923076923076923,0.4230769230769231,0
ACP_negative_95,0.25,0.0625,0.1875,0.09375,0.40625,0
ACP_negative_96,0.3928571428571428,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.25,0
ACP_negative_97,0.5714285714285714,0.0357142857142857,0.1785714285714285,0.0357142857142857,0.1785714285714285,0
ACP_negative_98,0.25,0.125,0.375,0.0,0.25,0
ACP_negative_99,0.2424242424242424,0.1212121212121212,0.303030303030303,0.0303030303030303,0.303030303030303,0
ACP_negative_100,0.5,0.0625,0.25,0.0625,0.125,0
ACP_negative_101,0.3333333333333333,0.1025641025641025,0.2051282051282051,0.0256410256410256,0.3333333333333333,0
ACP_negative_102,0.56,0.08,0.16,0.04,0.16,0
ACP_negative_103,0.6842105263157895,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.1052631578947368,0
ACP_negative_104,0.5,0.125,0.125,0.0,0.25,0
ACP_negative_105,0.6923076923076923,0.0,0.0,0.0,0.3076923076923077,0
ACP_negative_106,0.3695652173913043,0.0869565217391304,0.1521739130434782,0.0869565217391304,0.3043478260869565,0
ACP_negative_107,0.217391304347826,0.1304347826086956,0.2608695652173913,0.0,0.391304347826087,0
ACP_negative_108,0.0212765957446808,0.0425531914893617,0.3404255319148936,0.1702127659574468,0.425531914893617,0
ACP_negative_109,0.5,0.0,0.4166666666666667,0.0,0.0833333333333333,0
ACP_negative_110,0.68,0.08,0.16,0.04,0.04,0
ACP_negative_111,0.3255813953488372,0.0697674418604651,0.1627906976744186,0.0232558139534883,0.4186046511627907,0
ACP_negative_112,0.1621621621621621,0.054054054054054,0.1891891891891892,0.054054054054054,0.5405405405405406,0
ACP_negative_113,0.25,0.05,0.3,0.0,0.4,0
ACP_negative_114,0.6,0.0666666666666666,0.0,0.0666666666666666,0.2666666666666666,0
ACP_negative_115,0.25,0.1458333333333333,0.2708333333333333,0.1041666666666666,0.2291666666666666,0
ACP_negative_116,0.3939393939393939,0.0909090909090909,0.303030303030303,0.0303030303030303,0.1818181818181818,0
ACP_negative_117,0.4,0.1,0.1,0.0666666666666666,0.3333333333333333,0
ACP_negative_118,0.3095238095238095,0.119047619047619,0.1904761904761904,0.0,0.3809523809523809,0
ACP_negative_119,0.5135135135135135,0.027027027027027,0.1351351351351351,0.081081081081081,0.2432432432432432,0
ACP_negative_120,0.6923076923076923,0.0,0.0,0.0,0.3076923076923077,0
ACP_negative_121,0.4166666666666667,0.0833333333333333,0.1666666666666666,0.0,0.3333333333333333,0
ACP_negative_122,0.5757575757575758,0.0303030303030303,0.1515151515151515,0.0909090909090909,0.1515151515151515,0
ACP_negative_123,0.7096774193548387,0.032258064516129,0.1612903225806451,0.0,0.0967741935483871,0
ACP_negative_124,0.2352941176470588,0.0588235294117647,0.2352941176470588,0.0,0.4705882352941176,0
ACP_negative_125,0.6428571428571429,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0
ACP_negative_126,0.5135135135135135,0.081081081081081,0.081081081081081,0.0,0.3243243243243243,0
ACP_negative_127,0.3,0.15,0.1,0.15,0.3,0
ACP_negative_128,0.3414634146341463,0.073170731707317,0.0975609756097561,0.0,0.4878048780487805,0
ACP_negative_129,0.0714285714285714,0.1428571428571428,0.6428571428571429,0.0714285714285714,0.0714285714285714,0
ACP_negative_130,0.0,0.0384615384615384,0.1923076923076923,0.0,0.7692307692307693,0
ACP_negative_131,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,0
ACP_negative_132,0.7894736842105263,0.0526315789473684,0.0526315789473684,0.0,0.1052631578947368,0
ACP_negative_133,0.5454545454545454,0.0909090909090909,0.1818181818181818,0.0454545454545454,0.1363636363636363,0
ACP_negative_134,0.2564102564102564,0.1538461538461538,0.1025641025641025,0.0256410256410256,0.4615384615384615,0
ACP_negative_135,0.2325581395348837,0.1627906976744186,0.2325581395348837,0.0697674418604651,0.3023255813953488,0
ACP_negative_136,0.3333333333333333,0.2,0.3333333333333333,0.0,0.1333333333333333,0
ACP_negative_137,0.2758620689655172,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.5862068965517241,0
ACP_negative_138,0.7368421052631579,0.0,0.1578947368421052,0.0526315789473684,0.0526315789473684,0
ACP_negative_139,0.4,0.1428571428571428,0.1714285714285714,0.0571428571428571,0.2285714285714285,0
ACP_negative_140,0.5,0.0833333333333333,0.125,0.0,0.2916666666666667,0
ACP_negative_141,0.4,0.0,0.2333333333333333,0.0,0.3666666666666666,0
ACP_negative_142,0.3,0.1,0.2,0.0,0.4,0
ACP_negative_143,0.2368421052631578,0.131578947368421,0.2368421052631578,0.0,0.3947368421052631,0
ACP_negative_144,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.0,0.2307692307692307,0
ACP_negative_145,0.3488372093023256,0.0930232558139534,0.2093023255813953,0.0232558139534883,0.3255813953488372,0
ACP_negative_146,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0
ACP_negative_147,0.55,0.15,0.1,0.1,0.1,0
ACP_negative_148,0.6538461538461539,0.0,0.0,0.0384615384615384,0.3076923076923077,0
ACP_negative_149,0.3157894736842105,0.0789473684210526,0.1842105263157894,0.0526315789473684,0.3684210526315789,0
ACP_negative_150,0.238095238095238,0.0476190476190476,0.3333333333333333,0.0952380952380952,0.2857142857142857,0
ACP_negative_151,0.425531914893617,0.1063829787234042,0.1276595744680851,0.0212765957446808,0.3191489361702128,0
ACP_negative_152,0.6976744186046512,0.0697674418604651,0.0232558139534883,0.0232558139534883,0.1860465116279069,0
ACP_negative_153,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0
ACP_negative_154,0.0,0.5,0.5,0.0,0.0,0
ACP_negative_155,0.5,0.0454545454545454,0.1818181818181818,0.1363636363636363,0.1363636363636363,0
ACP_negative_156,0.5862068965517241,0.0344827586206896,0.2068965517241379,0.0,0.1724137931034483,0
ACP_negative_157,0.4883720930232558,0.0930232558139534,0.1162790697674418,0.0232558139534883,0.2790697674418604,0
ACP_negative_158,0.4523809523809524,0.0476190476190476,0.3095238095238095,0.0238095238095238,0.1666666666666666,0
ACP_negative_159,0.5357142857142857,0.0357142857142857,0.1428571428571428,0.0714285714285714,0.2142857142857142,0
ACP_negative_160,0.4,0.1,0.5,0.0,0.0,0
ACP_negative_161,0.375,0.0625,0.09375,0.03125,0.4375,0
ACP_negative_162,0.325,0.1,0.15,0.125,0.3,0
ACP_negative_163,0.2608695652173913,0.0652173913043478,0.1521739130434782,0.0869565217391304,0.4347826086956521,0
ACP_negative_164,0.3448275862068966,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.4827586206896552,0
ACP_negative_165,0.6,0.0,0.3,0.0,0.1,0
ACP_negative_166,0.4583333333333333,0.125,0.1666666666666666,0.0,0.25,0
ACP_negative_167,0.5517241379310345,0.0344827586206896,0.2068965517241379,0.1034482758620689,0.1034482758620689,0
ACP_negative_168,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.0,0
ACP_negative_169,0.5555555555555556,0.0,0.3333333333333333,0.0,0.1111111111111111,0
ACP_negative_170,0.3055555555555556,0.1666666666666666,0.1666666666666666,0.0,0.3611111111111111,0
ACP_negative_171,0.21875,0.125,0.15625,0.125,0.375,0
ACP_negative_172,0.5217391304347826,0.0434782608695652,0.1304347826086956,0.0869565217391304,0.217391304347826,0
ACP_negative_173,0.5,0.088235294117647,0.1470588235294117,0.0,0.2647058823529412,0
ACP_negative_174,0.2926829268292683,0.048780487804878,0.2682926829268293,0.0,0.3902439024390244,0
ACP_negative_175,0.5517241379310345,0.0689655172413793,0.1724137931034483,0.0689655172413793,0.1379310344827586,0
ACP_negative_176,0.32,0.04,0.24,0.0,0.4,0
ACP_negative_177,0.3225806451612903,0.064516129032258,0.0967741935483871,0.032258064516129,0.4838709677419355,0
ACP_negative_178,0.4166666666666667,0.0,0.1666666666666666,0.0,0.4166666666666667,0
ACP_negative_179,0.4565217391304347,0.0434782608695652,0.108695652173913,0.0652173913043478,0.3260869565217391,0
ACP_negative_180,0.1951219512195122,0.1707317073170731,0.0975609756097561,0.1707317073170731,0.3658536585365853,0
ACP_negative_181,0.1578947368421052,0.2105263157894736,0.2105263157894736,0.0526315789473684,0.3684210526315789,0
ACP_negative_182,0.3809523809523809,0.0476190476190476,0.1428571428571428,0.0,0.4285714285714285,0
ACP_negative_183,0.0,0.125,0.25,0.3125,0.3125,0
ACP_negative_184,0.5714285714285714,0.0952380952380952,0.0952380952380952,0.0,0.238095238095238,0
ACP_negative_185,0.3928571428571428,0.0357142857142857,0.1785714285714285,0.1071428571428571,0.2857142857142857,0
ACP_negative_186,0.2972972972972973,0.054054054054054,0.1081081081081081,0.1351351351351351,0.4054054054054054,0
ACP_negative_187,0.5,0.0,0.1428571428571428,0.0714285714285714,0.2857142857142857,0
ACP_negative_188,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.3846153846153846,0.2307692307692307,0
ACP_negative_189,0.3,0.05,0.3,0.1,0.25,0
ACP_negative_190,0.3636363636363636,0.1136363636363636,0.0909090909090909,0.0909090909090909,0.3409090909090909,0
ACP_negative_191,0.4545454545454545,0.0303030303030303,0.1212121212121212,0.0303030303030303,0.3636363636363636,0
ACP_negative_192,0.217391304347826,0.0869565217391304,0.1739130434782608,0.108695652173913,0.4130434782608695,0
ACP_negative_193,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.4285714285714285,0
ACP_negative_194,0.5517241379310345,0.0344827586206896,0.1379310344827586,0.0344827586206896,0.2413793103448276,0
ACP_negative_195,0.3478260869565217,0.1304347826086956,0.3043478260869565,0.0434782608695652,0.1739130434782608,0
ACP_negative_196,0.4444444444444444,0.0555555555555555,0.1944444444444444,0.0833333333333333,0.2222222222222222,0
ACP_negative_197,0.5,0.0833333333333333,0.1666666666666666,0.0,0.25,0
ACP_negative_198,0.5,0.125,0.1666666666666666,0.0,0.2083333333333333,0
ACP_negative_199,0.3191489361702128,0.1702127659574468,0.1276595744680851,0.0638297872340425,0.3191489361702128,0
ACP_negative_200,0.4666666666666667,0.0666666666666666,0.2666666666666666,0.0,0.2,0
ACP_negative_201,0.4166666666666667,0.0277777777777777,0.0,0.0555555555555555,0.5,0
ACP_negative_202,0.375,0.0625,0.125,0.0,0.4375,0
ACP_negative_203,0.0212765957446808,0.0425531914893617,0.3617021276595745,0.1489361702127659,0.425531914893617,0
ACP_negative_204,0.25,0.125,0.375,0.0,0.25,0
ACP_negative_205,0.5454545454545454,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0
ACP_negative_206,0.1904761904761904,0.1428571428571428,0.238095238095238,0.0,0.4285714285714285,0
ACP_negative_207,0.3513513513513513,0.0,0.2432432432432432,0.0,0.4054054054054054,0
ACP_negative_208,0.5416666666666666,0.0833333333333333,0.125,0.0833333333333333,0.1666666666666666,0
ACP_negative_209,0.26,0.08,0.1,0.1,0.46,0
ACP_negative_210,0.75,0.0,0.1,0.0,0.15,0
ACP_negative_211,0.2758620689655172,0.0689655172413793,0.1034482758620689,0.0689655172413793,0.4827586206896552,0
ACP_negative_212,0.2916666666666667,0.1666666666666666,0.2916666666666667,0.0833333333333333,0.1666666666666666,0
