name,GDPC_alphaticr.alphaticr,GDPC_alphaticr.aromatic,GDPC_alphaticr.postivecharger,GDPC_alphaticr.negativecharger,GDPC_alphaticr.uncharger,GDPC_aromatic.alphaticr,GDPC_aromatic.aromatic,GDPC_aromatic.postivecharger,GDPC_aromatic.negativecharger,GDPC_aromatic.uncharger,GDPC_postivecharger.alphaticr,GDPC_postivecharger.aromatic,GDPC_postivecharger.postivecharger,GDPC_postivecharger.negativecharger,GDPC_postivecharger.uncharger,GDPC_negativecharger.alphaticr,GDPC_negativecharger.aromatic,GDPC_negativecharger.postivecharger,GDPC_negativecharger.negativecharger,GDPC_negativecharger.uncharger,GDPC_uncharger.alphaticr,GDPC_uncharger.aromatic,GDPC_uncharger.postivecharger,GDPC_uncharger.negativecharger,GDPC_uncharger.uncharger,target
ACP_negative_140,0.2608695652173913,0.0434782608695652,0.0434782608695652,0.0,0.1739130434782608,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0434782608695652,0.0,0.0434782608695652,0
ACP_negative_141,0.0689655172413793,0.0,0.1034482758620689,0.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.0689655172413793,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.2068965517241379,0.0,0.0689655172413793,0.0,0.1034482758620689,0
ACP_negative_142,0.0689655172413793,0.0,0.1034482758620689,0.0,0.1379310344827586,0.0344827586206896,0.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.1379310344827586,0.0689655172413793,0.0689655172413793,0.0,0.1379310344827586,0
ACP_negative_143,0.054054054054054,0.081081081081081,0.054054054054054,0.0,0.054054054054054,0.027027027027027,0.0,0.054054054054054,0.0,0.054054054054054,0.027027027027027,0.0,0.081081081081081,0.0,0.1351351351351351,0.0,0.0,0.0,0.0,0.0,0.1081081081081081,0.054054054054054,0.054054054054054,0.0,0.1621621621621621,0
ACP_negative_144,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0
ACP_negative_145,0.119047619047619,0.0476190476190476,0.0476190476190476,0.0,0.1428571428571428,0.0476190476190476,0.0,0.0238095238095238,0.0,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0,0.0952380952380952,0.0238095238095238,0.0,0.0,0.0,0.0,0.0952380952380952,0.0238095238095238,0.119047619047619,0.0238095238095238,0.0714285714285714,0
ACP_negative_146,0.4166666666666667,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0
ACP_negative_147,0.3157894736842105,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0
ACP_negative_148,0.44,0.0,0.0,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.0,0.0,0.08,0
ACP_negative_149,0.054054054054054,0.027027027027027,0.081081081081081,0.027027027027027,0.1081081081081081,0.0,0.0,0.0,0.0,0.081081081081081,0.081081081081081,0.027027027027027,0.027027027027027,0.0,0.054054054054054,0.027027027027027,0.0,0.027027027027027,0.0,0.0,0.1621621621621621,0.0,0.054054054054054,0.027027027027027,0.1351351351351351,0
ACP_negative_150,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.05,0.05,0
ACP_negative_151,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0217391304347826,0.0869565217391304,0.0652173913043478,0.0217391304347826,0.0,0.0,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0,0.0,0.0869565217391304,0.0,0.0217391304347826,0.0,0.0,0.0,0.1304347826086956,0.0,0.0652173913043478,0.0,0.108695652173913,0
ACP_negative_152,0.5476190476190477,0.0238095238095238,0.0,0.0,0.1428571428571428,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.119047619047619,0.0476190476190476,0.0,0.0,0.0238095238095238,0
ACP_negative_153,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0
ACP_negative_154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_155,0.238095238095238,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0,0.0,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0,0.0952380952380952,0.0,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0,0
ACP_negative_156,0.3214285714285714,0.0357142857142857,0.1071428571428571,0.0,0.1428571428571428,0.0,0.0,0.0357142857142857,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0
ACP_negative_157,0.2857142857142857,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.1428571428571428,0.0476190476190476,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.119047619047619,0.0,0.0476190476190476,0.0,0.119047619047619,0
ACP_negative_158,0.2195121951219512,0.0,0.1463414634146341,0.0,0.0975609756097561,0.0,0.024390243902439,0.024390243902439,0.0,0.0,0.1219512195121951,0.0,0.0975609756097561,0.024390243902439,0.048780487804878,0.024390243902439,0.0,0.0,0.0,0.0,0.073170731707317,0.024390243902439,0.048780487804878,0.0,0.024390243902439,0
ACP_negative_159,0.2222222222222222,0.037037037037037,0.1111111111111111,0.074074074074074,0.1111111111111111,0.037037037037037,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.074074074074074,0.037037037037037,0.0,0.0,0.0,0.037037037037037,0.1481481481481481,0.0,0.037037037037037,0.0,0.0,0
ACP_negative_160,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_161,0.1290322580645161,0.032258064516129,0.032258064516129,0.032258064516129,0.1612903225806451,0.032258064516129,0.0,0.0,0.0,0.032258064516129,0.032258064516129,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.032258064516129,0.1612903225806451,0.032258064516129,0.064516129032258,0.0,0.1935483870967742,0
ACP_negative_162,0.1025641025641025,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0769230769230769,0.0,0.0,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0512820512820512,0.0,0.0512820512820512,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0769230769230769,0.1282051282051282,0.0512820512820512,0.0256410256410256,0.0256410256410256,0.0512820512820512,0
ACP_negative_163,0.1111111111111111,0.0,0.0222222222222222,0.0222222222222222,0.1111111111111111,0.0222222222222222,0.0,0.0,0.0222222222222222,0.0222222222222222,0.0666666666666666,0.0222222222222222,0.0,0.0222222222222222,0.0444444444444444,0.0,0.0222222222222222,0.0222222222222222,0.0,0.0444444444444444,0.0666666666666666,0.0222222222222222,0.0888888888888888,0.0222222222222222,0.2222222222222222,0
ACP_negative_164,0.1071428571428571,0.0357142857142857,0.0,0.0357142857142857,0.1785714285714285,0.0714285714285714,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.1428571428571428,0.0357142857142857,0.0,0.0357142857142857,0.25,0
ACP_negative_165,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
ACP_negative_166,0.2608695652173913,0.0434782608695652,0.0,0.0,0.1739130434782608,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.0,0.0,0
ACP_negative_167,0.2857142857142857,0.0357142857142857,0.1428571428571428,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0357142857142857,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0714285714285714,0.0,0.0,0
ACP_negative_168,0.0,0.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_169,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0
ACP_negative_170,0.1142857142857142,0.0571428571428571,0.0285714285714285,0.0,0.0857142857142857,0.0571428571428571,0.0,0.0285714285714285,0.0,0.0857142857142857,0.0857142857142857,0.0571428571428571,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0571428571428571,0.1142857142857142,0.0,0.1714285714285714,0
ACP_negative_171,0.064516129032258,0.032258064516129,0.0,0.032258064516129,0.0967741935483871,0.032258064516129,0.0,0.0,0.032258064516129,0.064516129032258,0.0,0.064516129032258,0.032258064516129,0.032258064516129,0.0,0.064516129032258,0.0,0.032258064516129,0.0,0.032258064516129,0.032258064516129,0.032258064516129,0.0967741935483871,0.032258064516129,0.1935483870967742,0
ACP_negative_172,0.2727272727272727,0.0454545454545454,0.0909090909090909,0.0,0.1363636363636363,0.0,0.0,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0454545454545454,0.0454545454545454,0
ACP_negative_173,0.2424242424242424,0.0606060606060606,0.0909090909090909,0.0,0.0909090909090909,0.0303030303030303,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0909090909090909,0.0303030303030303,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.1212121212121212,0.0,0.0303030303030303,0.0,0.1212121212121212,0
ACP_negative_174,0.1,0.0,0.075,0.0,0.125,0.025,0.0,0.0,0.0,0.025,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.125,0.05,0.075,0.0,0.15,0
ACP_negative_175,0.2857142857142857,0.0714285714285714,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.1071428571428571,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0357142857142857,0
ACP_negative_176,0.0833333333333333,0.0,0.0833333333333333,0.0,0.125,0.0416666666666666,0.0,0.0,0.0,0.0,0.125,0.0416666666666666,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.125,0.0,0.25,0
ACP_negative_177,0.1,0.0333333333333333,0.0,0.0333333333333333,0.1666666666666666,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.1666666666666666,0.0333333333333333,0.0666666666666666,0.0,0.2,0
ACP_negative_178,0.0909090909090909,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0909090909090909,0.0,0.0909090909090909,0
ACP_negative_179,0.2,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.1555555555555555,0.0222222222222222,0.0,0.0,0.0,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.0,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0,0.0222222222222222,0.0,0.0222222222222222,0.1555555555555555,0.0,0.0444444444444444,0.0,0.1111111111111111,0
ACP_negative_180,0.05,0.025,0.025,0.0,0.1,0.025,0.0,0.05,0.075,0.025,0.025,0.0,0.0,0.0,0.075,0.05,0.025,0.025,0.025,0.05,0.05,0.1,0.0,0.075,0.125,0
ACP_negative_181,0.1111111111111111,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.2222222222222222,0
ACP_negative_182,0.0975609756097561,0.0,0.1219512195121951,0.0,0.1707317073170731,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463414634146341,0.0,0.0,0.0,0.0,0.0,0.2682926829268293,0.048780487804878,0.024390243902439,0.0,0.0975609756097561,0
ACP_negative_183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.1333333333333333,0
ACP_negative_184,0.3,0.1,0.05,0.0,0.15,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0
ACP_negative_185,0.2222222222222222,0.0,0.037037037037037,0.0,0.1111111111111111,0.0,0.0,0.0,0.037037037037037,0.0,0.074074074074074,0.0,0.037037037037037,0.0,0.074074074074074,0.037037037037037,0.0,0.037037037037037,0.0,0.037037037037037,0.074074074074074,0.037037037037037,0.074074074074074,0.037037037037037,0.074074074074074,0
ACP_negative_186,0.1388888888888889,0.0,0.0,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0555555555555555,0.0277777777777777,0.0,0.0277777777777777,0.0,0.0555555555555555,0.0277777777777777,0.0,0.0277777777777777,0.0277777777777777,0.0555555555555555,0.0833333333333333,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1388888888888889,0
ACP_negative_187,0.2222222222222222,0.0,0.1111111111111111,0.074074074074074,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.074074074074074,0.2222222222222222,0.0,0.037037037037037,0.0,0.0,0
ACP_negative_188,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0
ACP_negative_189,0.1052631578947368,0.0,0.1052631578947368,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.1052631578947368,0.0526315789473684,0.0,0
ACP_negative_190,0.1395348837209302,0.0465116279069767,0.0465116279069767,0.0232558139534883,0.1162790697674418,0.0465116279069767,0.0,0.0232558139534883,0.0,0.0465116279069767,0.0697674418604651,0.0,0.0,0.0,0.0232558139534883,0.0,0.0,0.0232558139534883,0.0,0.0697674418604651,0.1162790697674418,0.0697674418604651,0.0,0.0465116279069767,0.0930232558139534,0
ACP_negative_191,0.25,0.0,0.03125,0.03125,0.15625,0.0,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.03125,0.15625,0.03125,0.0625,0.0,0.09375,0
ACP_negative_192,0.0666666666666666,0.0222222222222222,0.0222222222222222,0.0,0.1111111111111111,0.0222222222222222,0.0,0.0222222222222222,0.0,0.0444444444444444,0.0,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0888888888888888,0.0222222222222222,0.0,0.0222222222222222,0.0,0.0666666666666666,0.1111111111111111,0.0444444444444444,0.0666666666666666,0.0666666666666666,0.1111111111111111,0
ACP_negative_193,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0
ACP_negative_194,0.3214285714285714,0.0357142857142857,0.1071428571428571,0.0,0.1071428571428571,0.0,0.0,0.0357142857142857,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0357142857142857,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.0357142857142857,0.0714285714285714,0
ACP_negative_195,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0454545454545454,0.0,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,0.0909090909090909,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0909090909090909,0.0,0.0454545454545454,0
ACP_negative_196,0.2,0.0571428571428571,0.0857142857142857,0.0571428571428571,0.0571428571428571,0.0285714285714285,0.0,0.0,0.0,0.0285714285714285,0.1142857142857142,0.0,0.0285714285714285,0.0,0.0571428571428571,0.0285714285714285,0.0,0.0285714285714285,0.0,0.0,0.0571428571428571,0.0,0.0571428571428571,0.0285714285714285,0.0857142857142857,0
ACP_negative_197,0.3043478260869565,0.0,0.0,0.0,0.217391304347826,0.0869565217391304,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.0,0.0,0
ACP_negative_198,0.3043478260869565,0.0869565217391304,0.0434782608695652,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0869565217391304,0.0,0.0,0
ACP_negative_199,0.108695652173913,0.0217391304347826,0.0434782608695652,0.0434782608695652,0.108695652173913,0.0652173913043478,0.0217391304347826,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0,0.0217391304347826,0.0869565217391304,0.0217391304347826,0.0,0.0,0.0,0.0434782608695652,0.1304347826086956,0.1304347826086956,0.0434782608695652,0.0,0.0217391304347826,0
ACP_negative_200,0.2142857142857142,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0
ACP_negative_201,0.2285714285714285,0.0,0.0,0.0285714285714285,0.1714285714285714,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0285714285714285,0.1714285714285714,0.0285714285714285,0.0,0.0285714285714285,0.2571428571428571,0
ACP_negative_202,0.0666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0,0.1333333333333333,0
ACP_negative_203,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0434782608695652,0.0,0.0217391304347826,0.0217391304347826,0.1521739130434782,0.0652173913043478,0.0869565217391304,0.0,0.0,0.0652173913043478,0.0,0.0869565217391304,0.0,0.0217391304347826,0.1304347826086956,0.0434782608695652,0.2391304347826087,0
ACP_negative_204,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0
ACP_negative_205,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0
ACP_negative_206,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.05,0.0,0.05,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.2,0
ACP_negative_207,0.0833333333333333,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0833333333333333,0.0,0.1111111111111111,0
ACP_negative_208,0.3478260869565217,0.0434782608695652,0.0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0,0
ACP_negative_209,0.0816326530612244,0.0,0.0204081632653061,0.0,0.1428571428571428,0.0,0.0,0.0204081632653061,0.0,0.0612244897959183,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0,0.0408163265306122,0.0,0.0,0.0204081632653061,0.0408163265306122,0.1224489795918367,0.0612244897959183,0.0408163265306122,0.0408163265306122,0.2040816326530612,0
ACP_negative_210,0.5789473684210527,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0526315789473684,0
ACP_negative_211,0.0714285714285714,0.0357142857142857,0.0,0.0357142857142857,0.1428571428571428,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0357142857142857,0.0714285714285714,0.0,0.2142857142857142,0
ACP_negative_212,0.0869565217391304,0.0,0.1304347826086956,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0869565217391304,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0869565217391304,0.0,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0434782608695652,0
ACP_negative_213,0.0,0.0277777777777777,0.0555555555555555,0.0,0.0277777777777777,0.0277777777777777,0.0,0.0277777777777777,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.1666666666666666,0.0,0.0,0.0277777777777777,0.0,0.0,0.0833333333333333,0.0555555555555555,0.1111111111111111,0.0277777777777777,0.25,0
ACP_negative_214,0.1304347826086956,0.0434782608695652,0.0434782608695652,0.0,0.1521739130434782,0.0217391304347826,0.0,0.0217391304347826,0.0,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.108695652173913,0.0434782608695652,0.0,0.0217391304347826,0.0,0.0,0.1304347826086956,0.0,0.0434782608695652,0.0652173913043478,0.0869565217391304,0
ACP_negative_215,0.1379310344827586,0.0,0.0344827586206896,0.0,0.3103448275862069,0.0344827586206896,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.0344827586206896,0.0,0.0,0.1724137931034483,0
ACP_negative_216,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0
ACP_negative_217,0.2608695652173913,0.0434782608695652,0.1304347826086956,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0
ACP_negative_218,0.0714285714285714,0.0,0.119047619047619,0.0238095238095238,0.0952380952380952,0.0238095238095238,0.0238095238095238,0.0,0.0,0.0,0.0476190476190476,0.0,0.0714285714285714,0.0238095238095238,0.119047619047619,0.0476190476190476,0.0,0.0,0.0238095238095238,0.0238095238095238,0.119047619047619,0.0238095238095238,0.0714285714285714,0.0476190476190476,0.0238095238095238,0
ACP_negative_219,0.0285714285714285,0.1142857142857142,0.0571428571428571,0.0,0.1428571428571428,0.0857142857142857,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0571428571428571,0.0285714285714285,0.0285714285714285,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.1142857142857142,0.0,0.0285714285714285,0.0857142857142857,0.0285714285714285,0
ACP_negative_220,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0
ACP_negative_221,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0,0
ACP_negative_222,0.0294117647058823,0.0588235294117647,0.088235294117647,0.0,0.1176470588235294,0.0294117647058823,0.0,0.0,0.0,0.0588235294117647,0.0,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.088235294117647,0.0,0.0,0.0294117647058823,0.0,0.0,0.2058823529411764,0.0,0.0294117647058823,0.0,0.1470588235294117,0
