name,type5_T1.G.1_T1.G.1_gap2,type5_T1.G.1_T1.G.2_gap2,type5_T1.G.1_T1.G.3_gap2,type5_T1.G.2_T1.G.1_gap2,type5_T1.G.2_T1.G.2_gap2,type5_T1.G.2_T1.G.3_gap2,type5_T1.G.3_T1.G.1_gap2,type5_T1.G.3_T1.G.2_gap2,type5_T1.G.3_T1.G.3_gap2,target
ACP_positive_583,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_584,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_585,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_586,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1
ACP_positive_587,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_588,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_589,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_590,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
ACP_positive_591,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_592,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_593,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_594,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_595,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_596,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_597,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1
ACP_positive_598,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
ACP_positive_600,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_601,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_602,6.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1
ACP_positive_603,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_604,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
ACP_positive_606,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
ACP_positive_607,9.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1
ACP_positive_608,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_609,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_610,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_611,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_612,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_613,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_614,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_615,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_616,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_617,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_618,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_619,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_620,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_621,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_622,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_623,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_624,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_625,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_626,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_627,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_628,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_629,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1
ACP_positive_630,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_631,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_632,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_633,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_634,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_635,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_636,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_637,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_638,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_639,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
ACP_positive_640,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
ACP_positive_641,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_642,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_643,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_644,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_645,9.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_646,6.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_647,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_648,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_649,6.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_650,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_651,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_652,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_653,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_654,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_655,10.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_656,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_657,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_658,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
ACP_positive_659,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_660,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_661,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_662,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
ACP_positive_664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_665,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
ACP_positive_666,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_667,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_668,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_669,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_670,7.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1
ACP_positive_671,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_672,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_673,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_674,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_675,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_676,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_677,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_678,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_679,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_680,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_681,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
ACP_positive_682,7.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1
ACP_positive_683,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_684,4.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_685,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_686,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_687,8.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_688,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_negative_1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_2,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0
ACP_negative_3,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_5,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
ACP_negative_6,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_7,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_9,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_10,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0
ACP_negative_11,6.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0
ACP_negative_12,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_13,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_14,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
ACP_negative_16,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_17,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_18,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0
ACP_negative_19,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0
ACP_negative_20,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_21,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
ACP_negative_22,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_23,6.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0
ACP_negative_24,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
ACP_negative_25,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_26,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_27,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_28,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_29,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_30,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_31,7.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_32,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_33,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_34,8.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_35,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_36,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_37,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0
ACP_negative_38,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_39,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_40,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_41,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_42,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_43,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_44,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_45,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ACP_negative_46,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_47,6.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0
ACP_negative_48,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_49,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_50,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_51,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_52,5.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0
ACP_negative_53,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_54,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_55,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_56,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_57,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_58,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_59,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_60,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_61,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0
ACP_negative_62,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_64,7.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0
ACP_negative_65,6.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_66,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_67,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_68,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_69,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_70,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_71,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_72,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0
ACP_negative_73,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_74,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_75,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_76,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_77,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0
ACP_negative_78,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0
ACP_negative_79,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_80,7.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0
ACP_negative_81,9.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0
ACP_negative_82,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_83,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_84,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_85,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_86,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_87,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_88,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0
ACP_negative_89,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_90,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_91,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_92,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_93,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_94,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_95,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_96,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
ACP_negative_97,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
ACP_negative_98,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_99,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
ACP_negative_100,5.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_101,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_102,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_103,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_104,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_105,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_106,9.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0
ACP_negative_107,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
ACP_negative_108,4.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0
ACP_negative_109,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_110,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_111,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_112,6.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0
ACP_negative_113,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_114,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_115,8.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0
ACP_negative_116,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_117,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_118,9.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0
ACP_negative_119,7.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0
ACP_negative_120,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_121,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
ACP_negative_122,6.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0
ACP_negative_123,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_124,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_125,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_126,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_127,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ACP_negative_128,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_129,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_130,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_131,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_132,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_133,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_134,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_135,8.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0
ACP_negative_136,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_137,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_138,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_139,7.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0
ACP_negative_140,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_141,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_142,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_143,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_144,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_145,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_146,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_147,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_148,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_149,6.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0
ACP_negative_150,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
ACP_negative_151,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
ACP_negative_152,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_153,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ACP_negative_154,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_155,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
ACP_negative_156,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_157,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_158,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_159,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_160,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
ACP_negative_161,7.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_162,6.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_163,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_164,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_166,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_167,6.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0
ACP_negative_168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_169,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_170,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
ACP_negative_171,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0
ACP_negative_172,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
ACP_negative_173,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
ACP_negative_174,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0
ACP_negative_175,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_176,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
ACP_negative_177,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_178,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_179,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
ACP_negative_180,7.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0
ACP_negative_181,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_182,8.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
ACP_negative_183,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
ACP_negative_184,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ACP_negative_185,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
ACP_negative_186,6.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
ACP_negative_187,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0
