name,type3B_T1.G.1_T1.G.1_gap2,type3B_T1.G.1_T1.G.2_gap2,type3B_T1.G.2_T1.G.1_gap2,type3B_T1.G.2_T1.G.2_gap2,target
ACP_negative_339,10.0,2.0,0.0,2.0,0
ACP_negative_340,2.0,1.0,0.0,1.0,0
ACP_negative_341,8.0,0.0,0.0,0.0,0
ACP_negative_342,13.0,4.0,0.0,0.0,0
ACP_negative_343,9.0,1.0,1.0,1.0,0
ACP_negative_344,7.0,0.0,1.0,0.0,0
ACP_negative_345,4.0,2.0,1.0,0.0,0
ACP_negative_346,3.0,3.0,0.0,1.0,0
ACP_negative_347,7.0,3.0,1.0,0.0,0
ACP_negative_348,7.0,1.0,3.0,0.0,0
ACP_negative_349,8.0,0.0,4.0,0.0,0
ACP_negative_350,7.0,2.0,4.0,0.0,0
ACP_negative_351,2.0,1.0,0.0,0.0,0
ACP_negative_352,6.0,1.0,1.0,0.0,0
ACP_negative_353,2.0,1.0,0.0,1.0,0
ACP_negative_354,14.0,0.0,1.0,0.0,0
ACP_negative_355,2.0,1.0,2.0,0.0,0
ACP_negative_356,9.0,2.0,4.0,0.0,0
ACP_negative_357,6.0,0.0,1.0,0.0,0
ACP_negative_358,13.0,1.0,2.0,0.0,0
ACP_negative_359,2.0,1.0,0.0,0.0,0
ACP_negative_360,5.0,1.0,2.0,0.0,0
ACP_negative_361,5.0,1.0,1.0,1.0,0
ACP_negative_362,1.0,2.0,0.0,0.0,0
ACP_negative_363,7.0,2.0,1.0,0.0,0
ACP_negative_364,8.0,2.0,1.0,1.0,0
ACP_negative_365,5.0,2.0,0.0,0.0,0
ACP_negative_366,9.0,2.0,0.0,0.0,0
ACP_negative_367,8.0,0.0,3.0,1.0,0
ACP_negative_368,12.0,2.0,0.0,0.0,0
ACP_negative_369,4.0,2.0,4.0,0.0,0
ACP_negative_370,6.0,2.0,0.0,0.0,0
ACP_negative_371,4.0,0.0,2.0,0.0,0
ACP_negative_372,10.0,1.0,1.0,1.0,0
ACP_negative_373,3.0,1.0,0.0,0.0,0
ACP_negative_374,6.0,1.0,3.0,1.0,0
ACP_negative_375,2.0,0.0,0.0,0.0,0
ACP_negative_376,4.0,2.0,0.0,1.0,0
ACP_negative_377,11.0,2.0,1.0,0.0,0
ACP_negative_378,6.0,1.0,1.0,0.0,0
ACP_negative_379,9.0,2.0,1.0,0.0,0
ACP_negative_380,9.0,1.0,1.0,0.0,0
ACP_negative_381,10.0,2.0,4.0,0.0,0
ACP_negative_382,9.0,3.0,2.0,1.0,0
ACP_negative_383,15.0,1.0,1.0,0.0,0
ACP_negative_384,8.0,2.0,0.0,0.0,0
ACP_negative_385,1.0,2.0,3.0,0.0,0
ACP_negative_386,2.0,3.0,1.0,0.0,0
ACP_negative_387,5.0,1.0,1.0,0.0,0
ACP_negative_388,7.0,1.0,3.0,0.0,0
ACP_negative_389,13.0,0.0,1.0,0.0,0
ACP_negative_390,0.0,2.0,1.0,0.0,0
ACP_negative_391,3.0,0.0,0.0,0.0,0
ACP_negative_392,9.0,1.0,2.0,0.0,0
ACP_negative_393,6.0,1.0,0.0,1.0,0
ACP_negative_394,3.0,3.0,0.0,1.0,0
ACP_negative_395,4.0,0.0,0.0,1.0,0
ACP_negative_396,3.0,0.0,2.0,0.0,0
ACP_negative_397,7.0,2.0,2.0,1.0,0
ACP_negative_398,3.0,0.0,1.0,1.0,0
ACP_negative_399,9.0,1.0,3.0,0.0,0
ACP_negative_400,7.0,1.0,2.0,0.0,0
ACP_negative_401,3.0,1.0,1.0,0.0,0
ACP_negative_402,13.0,2.0,1.0,0.0,0
ACP_negative_403,1.0,2.0,1.0,0.0,0
ACP_negative_404,4.0,1.0,1.0,1.0,0
ACP_negative_405,5.0,0.0,1.0,0.0,0
ACP_negative_406,11.0,1.0,3.0,0.0,0
ACP_negative_407,4.0,0.0,1.0,1.0,0
ACP_negative_408,14.0,0.0,2.0,0.0,0
ACP_negative_409,9.0,5.0,1.0,0.0,0
ACP_negative_410,5.0,1.0,1.0,0.0,0
ACP_negative_411,3.0,2.0,1.0,0.0,0
ACP_negative_412,6.0,3.0,1.0,0.0,0
ACP_negative_413,5.0,1.0,4.0,0.0,0
ACP_negative_414,3.0,0.0,1.0,0.0,0
ACP_negative_415,3.0,2.0,3.0,1.0,0
ACP_negative_416,3.0,1.0,2.0,2.0,0
ACP_negative_417,2.0,2.0,1.0,1.0,0
ACP_negative_418,3.0,0.0,2.0,0.0,0
ACP_negative_419,4.0,0.0,1.0,1.0,0
ACP_negative_420,3.0,0.0,2.0,1.0,0
ACP_negative_421,8.0,4.0,2.0,0.0,0
ACP_negative_422,6.0,1.0,0.0,0.0,0
ACP_negative_423,7.0,1.0,3.0,1.0,0
ACP_negative_424,11.0,2.0,0.0,0.0,0
ACP_negative_425,7.0,1.0,0.0,1.0,0
ACP_negative_426,6.0,1.0,0.0,0.0,0
ACP_negative_427,4.0,1.0,1.0,0.0,0
ACP_negative_428,1.0,1.0,1.0,0.0,0
ACP_negative_429,8.0,1.0,3.0,0.0,0
ACP_negative_430,6.0,1.0,2.0,0.0,0
ACP_negative_431,2.0,1.0,2.0,0.0,0
ACP_negative_432,4.0,3.0,1.0,1.0,0
ACP_negative_433,5.0,0.0,0.0,0.0,0
ACP_negative_434,4.0,2.0,1.0,1.0,0
ACP_negative_435,5.0,1.0,0.0,0.0,0
ACP_negative_436,2.0,0.0,2.0,1.0,0
ACP_negative_437,2.0,2.0,1.0,0.0,0
ACP_negative_438,9.0,1.0,1.0,1.0,0
ACP_negative_439,10.0,1.0,1.0,0.0,0
ACP_negative_440,2.0,2.0,2.0,1.0,0
ACP_negative_441,0.0,1.0,0.0,1.0,0
ACP_negative_442,5.0,0.0,1.0,2.0,0
ACP_negative_443,13.0,1.0,2.0,0.0,0
ACP_negative_444,8.0,1.0,1.0,0.0,0
ACP_negative_445,5.0,0.0,0.0,0.0,0
ACP_negative_446,13.0,2.0,0.0,0.0,0
ACP_negative_447,3.0,2.0,2.0,1.0,0
ACP_negative_448,7.0,4.0,1.0,0.0,0
ACP_negative_449,6.0,2.0,0.0,1.0,0
ACP_negative_450,9.0,1.0,2.0,0.0,0
ACP_negative_451,2.0,1.0,0.0,0.0,0
ACP_negative_452,9.0,1.0,1.0,0.0,0
ACP_negative_453,14.0,1.0,1.0,0.0,0
ACP_negative_454,4.0,1.0,0.0,0.0,0
ACP_negative_455,8.0,1.0,1.0,0.0,0
ACP_negative_456,7.0,1.0,2.0,0.0,0
ACP_negative_457,13.0,1.0,1.0,0.0,0
ACP_negative_458,6.0,0.0,5.0,0.0,0
ACP_negative_459,3.0,2.0,0.0,0.0,0
ACP_negative_460,7.0,1.0,3.0,0.0,0
ACP_negative_461,6.0,2.0,1.0,2.0,0
ACP_negative_462,5.0,0.0,1.0,0.0,0
ACP_negative_463,8.0,1.0,1.0,0.0,0
ACP_negative_464,7.0,1.0,2.0,0.0,0
ACP_negative_465,4.0,2.0,1.0,1.0,0
ACP_negative_466,2.0,2.0,1.0,1.0,0
ACP_negative_467,12.0,1.0,3.0,0.0,0
ACP_negative_468,4.0,2.0,1.0,0.0,0
ACP_negative_469,3.0,2.0,0.0,0.0,0
ACP_negative_470,7.0,1.0,0.0,1.0,0
ACP_negative_471,14.0,0.0,1.0,0.0,0
ACP_negative_472,4.0,2.0,0.0,1.0,0
ACP_negative_473,0.0,1.0,1.0,0.0,0
ACP_negative_474,5.0,1.0,1.0,1.0,0
ACP_negative_475,10.0,0.0,2.0,0.0,0
ACP_negative_476,7.0,2.0,2.0,0.0,0
ACP_negative_477,13.0,0.0,1.0,0.0,0
ACP_negative_478,4.0,2.0,1.0,0.0,0
ACP_negative_479,11.0,3.0,2.0,1.0,0
ACP_negative_480,3.0,1.0,1.0,1.0,0
ACP_negative_481,11.0,1.0,1.0,0.0,0
ACP_negative_482,5.0,1.0,0.0,0.0,0
ACP_negative_483,1.0,1.0,1.0,0.0,0
ACP_negative_484,2.0,1.0,1.0,1.0,0
ACP_negative_485,11.0,2.0,1.0,0.0,0
ACP_negative_486,1.0,0.0,1.0,2.0,0
ACP_negative_487,11.0,1.0,2.0,0.0,0
ACP_negative_488,6.0,2.0,3.0,0.0,0
ACP_negative_489,12.0,1.0,2.0,0.0,0
ACP_negative_490,6.0,1.0,0.0,0.0,0
ACP_negative_491,7.0,2.0,0.0,1.0,0
ACP_negative_492,6.0,2.0,0.0,0.0,0
ACP_negative_493,1.0,1.0,2.0,1.0,0
ACP_negative_494,7.0,1.0,1.0,0.0,0
ACP_negative_495,10.0,3.0,1.0,0.0,0
ACP_negative_496,10.0,1.0,1.0,1.0,0
ACP_negative_497,9.0,2.0,2.0,0.0,0
ACP_negative_498,3.0,3.0,1.0,0.0,0
ACP_negative_499,4.0,2.0,2.0,0.0,0
ACP_negative_500,7.0,0.0,2.0,0.0,0
ACP_negative_501,9.0,2.0,0.0,0.0,0
ACP_negative_502,8.0,0.0,0.0,0.0,0
ACP_negative_503,7.0,1.0,2.0,0.0,0
ACP_negative_504,12.0,2.0,1.0,0.0,0
ACP_negative_505,3.0,0.0,1.0,0.0,0
ACP_negative_506,4.0,0.0,2.0,0.0,0
ACP_negative_507,3.0,3.0,0.0,1.0,0
ACP_negative_508,5.0,1.0,0.0,0.0,0
ACP_negative_509,11.0,3.0,2.0,0.0,0
ACP_negative_510,3.0,1.0,0.0,0.0,0
ACP_negative_511,11.0,1.0,1.0,0.0,0
ACP_negative_512,5.0,2.0,0.0,1.0,0
ACP_negative_513,9.0,1.0,1.0,1.0,0
ACP_negative_514,3.0,2.0,1.0,2.0,0
ACP_negative_515,11.0,1.0,1.0,1.0,0
ACP_negative_516,7.0,5.0,2.0,0.0,0
ACP_negative_517,12.0,3.0,0.0,0.0,0
ACP_negative_518,11.0,0.0,2.0,0.0,0
ACP_negative_519,10.0,1.0,0.0,0.0,0
ACP_negative_520,3.0,1.0,0.0,0.0,0
ACP_negative_521,3.0,1.0,1.0,0.0,0
ACP_negative_522,3.0,0.0,2.0,0.0,0
ACP_negative_523,2.0,1.0,0.0,0.0,0
ACP_negative_524,4.0,2.0,0.0,0.0,0
ACP_negative_525,4.0,3.0,1.0,0.0,0
ACP_negative_526,8.0,3.0,0.0,0.0,0
ACP_negative_527,1.0,1.0,1.0,1.0,0
ACP_negative_528,4.0,2.0,1.0,0.0,0
ACP_negative_529,7.0,5.0,5.0,0.0,0
ACP_negative_530,5.0,0.0,2.0,0.0,0
ACP_negative_531,7.0,1.0,3.0,0.0,0
ACP_negative_532,3.0,0.0,2.0,0.0,0
ACP_negative_533,3.0,2.0,1.0,0.0,0
ACP_negative_534,6.0,1.0,2.0,1.0,0
ACP_negative_535,3.0,1.0,0.0,0.0,0
ACP_negative_536,2.0,1.0,1.0,1.0,0
ACP_negative_537,8.0,0.0,3.0,0.0,0
ACP_negative_538,5.0,0.0,2.0,1.0,0
ACP_negative_539,3.0,2.0,1.0,0.0,0
ACP_negative_540,1.0,0.0,1.0,0.0,0
ACP_negative_541,4.0,1.0,0.0,1.0,0
ACP_negative_542,3.0,1.0,0.0,0.0,0
ACP_negative_543,7.0,1.0,1.0,1.0,0
ACP_negative_544,3.0,1.0,0.0,0.0,0
ACP_negative_545,14.0,0.0,1.0,0.0,0
ACP_negative_546,12.0,2.0,1.0,0.0,0
ACP_negative_547,4.0,1.0,1.0,0.0,0
ACP_negative_548,1.0,1.0,0.0,1.0,0
ACP_negative_549,12.0,0.0,1.0,0.0,0
ACP_negative_550,1.0,1.0,1.0,0.0,0
ACP_negative_551,7.0,1.0,1.0,0.0,0
ACP_negative_552,8.0,1.0,1.0,0.0,0
ACP_negative_553,0.0,1.0,1.0,1.0,0
ACP_negative_554,4.0,0.0,1.0,1.0,0
ACP_negative_555,7.0,2.0,2.0,0.0,0
ACP_negative_556,11.0,1.0,2.0,0.0,0
ACP_negative_557,2.0,0.0,0.0,0.0,0
ACP_negative_558,10.0,0.0,2.0,0.0,0
ACP_negative_559,8.0,0.0,2.0,0.0,0
ACP_negative_560,5.0,2.0,0.0,0.0,0
ACP_negative_561,5.0,1.0,0.0,1.0,0
ACP_negative_562,2.0,3.0,1.0,0.0,0
ACP_negative_563,4.0,1.0,0.0,2.0,0
ACP_negative_564,9.0,1.0,2.0,1.0,0
ACP_negative_565,5.0,2.0,2.0,0.0,0
ACP_negative_566,2.0,0.0,0.0,0.0,0
ACP_negative_567,3.0,2.0,1.0,1.0,0
ACP_negative_568,12.0,1.0,1.0,0.0,0
ACP_negative_569,10.0,2.0,2.0,1.0,0
ACP_negative_570,9.0,2.0,1.0,0.0,0
ACP_negative_571,6.0,2.0,1.0,0.0,0
ACP_negative_572,14.0,1.0,0.0,0.0,0
ACP_negative_573,4.0,0.0,0.0,1.0,0
ACP_negative_574,2.0,3.0,2.0,0.0,0
ACP_negative_575,5.0,2.0,2.0,0.0,0
ACP_negative_576,8.0,2.0,0.0,0.0,0
ACP_negative_577,9.0,0.0,2.0,0.0,0
ACP_negative_578,6.0,2.0,2.0,0.0,0
ACP_negative_579,6.0,5.0,6.0,0.0,0
ACP_negative_580,3.0,0.0,0.0,0.0,0
ACP_negative_581,8.0,2.0,0.0,0.0,0
ACP_negative_582,6.0,2.0,0.0,0.0,0
ACP_negative_583,5.0,1.0,1.0,0.0,0
ACP_negative_584,7.0,1.0,2.0,1.0,0
ACP_negative_585,10.0,4.0,1.0,1.0,0
ACP_negative_586,6.0,2.0,0.0,1.0,0
ACP_negative_587,13.0,1.0,2.0,0.0,0
ACP_negative_588,4.0,2.0,0.0,0.0,0
ACP_negative_589,0.0,0.0,2.0,1.0,0
ACP_negative_590,10.0,1.0,1.0,1.0,0
ACP_negative_591,5.0,0.0,0.0,1.0,0
ACP_negative_592,11.0,2.0,3.0,0.0,0
ACP_negative_593,3.0,2.0,1.0,0.0,0
ACP_negative_594,16.0,0.0,1.0,0.0,0
ACP_negative_595,5.0,2.0,1.0,1.0,0
ACP_negative_596,4.0,0.0,1.0,1.0,0
ACP_negative_597,13.0,3.0,0.0,0.0,0
ACP_negative_598,7.0,1.0,4.0,0.0,0
ACP_negative_599,2.0,0.0,1.0,1.0,0
ACP_negative_600,9.0,3.0,2.0,2.0,0
ACP_negative_601,4.0,1.0,0.0,0.0,0
ACP_negative_602,4.0,1.0,0.0,0.0,0
ACP_negative_603,5.0,1.0,0.0,0.0,0
ACP_negative_604,4.0,1.0,1.0,0.0,0
ACP_negative_605,5.0,0.0,1.0,2.0,0
ACP_negative_606,6.0,1.0,0.0,2.0,0
ACP_negative_607,7.0,3.0,1.0,0.0,0
ACP_negative_608,4.0,2.0,1.0,0.0,0
ACP_negative_609,4.0,0.0,2.0,0.0,0
ACP_negative_610,10.0,3.0,0.0,0.0,0
ACP_negative_611,5.0,1.0,0.0,0.0,0
ACP_negative_612,4.0,2.0,1.0,1.0,0
ACP_negative_613,3.0,0.0,0.0,0.0,0
ACP_negative_614,2.0,1.0,1.0,0.0,0
ACP_negative_615,2.0,0.0,1.0,0.0,0
ACP_negative_616,8.0,0.0,0.0,0.0,0
ACP_negative_617,6.0,1.0,1.0,0.0,0
ACP_negative_618,3.0,2.0,1.0,0.0,0
ACP_negative_619,4.0,1.0,0.0,1.0,0
ACP_negative_620,8.0,2.0,0.0,0.0,0
ACP_negative_621,6.0,1.0,1.0,0.0,0
ACP_negative_622,8.0,2.0,1.0,0.0,0
ACP_negative_623,3.0,3.0,0.0,1.0,0
ACP_negative_624,12.0,1.0,2.0,1.0,0
ACP_negative_625,1.0,1.0,1.0,0.0,0
ACP_negative_626,2.0,1.0,1.0,0.0,0
ACP_negative_627,2.0,2.0,0.0,0.0,0
ACP_negative_628,6.0,3.0,0.0,0.0,0
ACP_negative_629,9.0,3.0,0.0,0.0,0
ACP_negative_630,4.0,1.0,1.0,2.0,0
ACP_negative_631,12.0,0.0,0.0,0.0,0
ACP_negative_632,5.0,1.0,1.0,1.0,0
ACP_negative_633,1.0,1.0,0.0,2.0,0
ACP_negative_634,8.0,1.0,1.0,0.0,0
ACP_negative_635,10.0,4.0,1.0,0.0,0
ACP_negative_636,12.0,2.0,1.0,1.0,0
ACP_negative_637,5.0,0.0,1.0,0.0,0
ACP_negative_638,1.0,1.0,0.0,2.0,0
ACP_negative_639,5.0,1.0,0.0,0.0,0
ACP_negative_640,12.0,2.0,2.0,0.0,0
ACP_negative_641,9.0,2.0,1.0,0.0,0
ACP_negative_642,12.0,2.0,2.0,0.0,0
ACP_negative_643,8.0,0.0,3.0,0.0,0
ACP_negative_644,13.0,0.0,0.0,1.0,0
ACP_negative_645,8.0,2.0,1.0,0.0,0
ACP_negative_646,0.0,1.0,2.0,1.0,0
ACP_negative_647,4.0,1.0,0.0,1.0,0
ACP_negative_648,4.0,2.0,0.0,1.0,0
ACP_negative_649,8.0,3.0,1.0,1.0,0
ACP_negative_650,10.0,0.0,1.0,0.0,0
ACP_negative_651,7.0,4.0,2.0,0.0,0
ACP_negative_652,12.0,1.0,0.0,0.0,0
ACP_negative_653,6.0,1.0,4.0,0.0,0
ACP_negative_654,9.0,2.0,0.0,0.0,0
ACP_negative_655,10.0,0.0,2.0,0.0,0
ACP_negative_656,5.0,1.0,1.0,0.0,0
ACP_negative_657,13.0,1.0,1.0,0.0,0
ACP_negative_658,5.0,0.0,3.0,0.0,0
ACP_negative_659,6.0,3.0,2.0,0.0,0
ACP_negative_660,4.0,0.0,0.0,0.0,0
ACP_negative_661,2.0,2.0,2.0,0.0,0
ACP_negative_662,8.0,1.0,0.0,1.0,0
ACP_negative_663,3.0,1.0,1.0,0.0,0
ACP_negative_664,14.0,0.0,1.0,0.0,0
ACP_negative_665,3.0,1.0,2.0,1.0,0
ACP_negative_666,2.0,0.0,0.0,1.0,0
ACP_negative_667,2.0,1.0,1.0,1.0,0
ACP_negative_668,7.0,1.0,1.0,0.0,0
ACP_negative_669,13.0,1.0,1.0,0.0,0
ACP_negative_670,1.0,1.0,1.0,0.0,0
ACP_negative_671,6.0,0.0,1.0,0.0,0
ACP_negative_672,2.0,3.0,1.0,1.0,0
ACP_negative_673,11.0,2.0,2.0,0.0,0
ACP_negative_674,3.0,0.0,0.0,0.0,0
ACP_negative_675,1.0,1.0,1.0,0.0,0
ACP_negative_676,9.0,2.0,2.0,0.0,0
ACP_negative_677,3.0,1.0,1.0,0.0,0
ACP_negative_678,6.0,3.0,1.0,0.0,0
ACP_negative_679,4.0,0.0,0.0,0.0,0
ACP_negative_680,7.0,2.0,2.0,1.0,0
ACP_negative_681,6.0,1.0,1.0,0.0,0
ACP_negative_682,5.0,1.0,0.0,1.0,0
ACP_negative_683,7.0,3.0,2.0,0.0,0
ACP_negative_684,2.0,3.0,2.0,0.0,0
ACP_negative_685,5.0,0.0,1.0,0.0,0
ACP_negative_686,9.0,2.0,1.0,1.0,0
ACP_negative_687,4.0,2.0,1.0,0.0,0
ACP_negative_688,8.0,3.0,1.0,0.0,0
